"code_ogr","nature","libelle_competence","definition","code_ogr_macro_comp","code_macro_comp","cat_comp","sous_cat_comp","transition_eco","transition_num","libelle_heterogeneite","libelle_origine"
"505605","Compétence","Assurer la sécurité des espaces de conservation","","300150","","Savoir-faire","Technique expert","N","N","",""
"505606","Compétence","Former des assistants à des techniques spécifiques de conservation","","300021","","Savoir-faire","Technique expert","N","N","",""
"505607","Compétence","Surveiller l'état de conservation des spécimens sur le long terme","","300283","","Savoir-faire","Technique","N","N","",""
"505609","Compétence","Optimiser l'utilisation des matériaux pour réduire les coûts","","300205","","Savoir-faire","Technique","N","N","",""
"505612","Compétence","Proposer des solutions pour améliorer l'efficacité énergétique des bâtiments","","300300","","Savoir-faire","Technique expert","O","N","",""
"505614","Compétence","Effectuer une veille technologique pour suivre l'évolution des technologies et des matériaux","","300081","","Savoir-faire","Technique expert","O","O","",""
"505619","Compétence","Sélectionner les équipements adaptés aux besoins du chantier","","300197","","Savoir-faire","Technique","N","N","",""
"505621","Compétence","Contrôler la qualité des matériaux livrés","","300256","","Savoir-faire","Technique expert","N","N","",""
"505626","Compétence","Gérer les imprévus techniques et ajuster les plans en conséquence","","300481","","Savoir-faire","Technique expert","N","N","",""
"505627","Compétence","Etablir des relations interculturelles","","300036","","Savoir-faire","Technique expert","N","N","",""
"505628","Compétence","Développer des programmes de sensibilisation","","300028","","Savoir-faire","Transverse","N","N","",""
"505630","Compétence","Coordonner des événements multiculturels","","300123","","Savoir-faire","Technique expert","N","N","",""
"505631","Compétence","Superviser des projets de cohésion sociale","","402002","","Savoir-faire","Technique expert","N","N","",""
"505632","Compétence","Evaluer l'impact des programmes interculturels","","300241","","Savoir-faire","Technique expert","N","N","",""
"505634","Compétence","Assurer la formation continue des distributeurs","","300027","","Savoir-faire","Technique expert","N","N","",""
"505635","Compétence","Gérer les réclamations clients relatives à la distribution","","300345","","Savoir-faire","Technique expert","N","N","",""
"505636","Compétence","Résoudre les problèmes logistiques sur le terrain","","300278","","Savoir-faire","Technique","N","N","",""
"505637","Compétence","Encourager le respect des délais de distribution","","300276","","Savoir-faire","Technique","N","N","",""
"505638","Compétence","Concevoir et mener des activités éducatives pour une personne ou un groupe","","300014","","Savoir-faire","Technique expert","N","N","",""
"505641","Compétence","Faciliter l'intégration sociale","","300035","","Savoir-faire","Technique expert","N","N","",""
"505645","Compétence","Evaluer régulièrement les programmes","","300251","","Savoir-faire","Technique","N","N","",""
"505647","Compétence","Assurer le suivi avec les familles","","404512","","Savoir-faire","Technique","N","N","",""
"505649","Compétence","Gérer les budgets des activités","","300323","","Savoir-faire","Technique expert","N","N","",""
"505651","Compétence","Superviser les bénévoles","","402002","","Savoir-faire","Technique expert","N","N","",""
"505655","Compétence","Evaluer l'impact des programmes sur la communauté","","300241","","Savoir-faire","Technique expert","N","N","",""
"505656","Compétence","Analyser les éléments d'une affaire pour préparer un jugement","","300341","","Savoir-faire","Technique expert","N","N","",""
"505660","Compétence","Contrôler la conformité des procédures judiciaires avec la législation","","300339","","Savoir-faire","Technique expert","N","N","",""
"505663","Compétence","Préparer des médicaments sous différentes formes (pilules, poudres, liquides)","","300211","","Savoir-faire","Technique","N","N","",""
"505664","Compétence","Vérifier les prescriptions médicales pour éviter les interactions médicamenteuses","","300130","","Savoir-faire","Technique","N","N","",""
"505666","Compétence","Effectuer des contrôles de qualité sur les médicaments","","300255","","Savoir-faire","Technique expert","N","N","",""
"505667","Compétence","Collaborer avec les médecins pour clarifier les prescriptions","","300060","","Savoir-faire","Technique","N","N","",""
"505668","Compétence","Participer à des programmes de gestion des médicaments","","402001","","Savoir-faire","Transverse","N","N","",""
"505669","Compétence","Surveiller les conditions de stockage des médicaments","","300285","","Savoir-faire","Technique","N","N","",""
"505670","Compétence","Participer à la formation continue pour rester informé des nouveautés pharmaceutiques","","300027","","Savoir-faire","Technique expert","N","N","",""
"505671","Compétence","Proposer des alternatives génériques pour réduire les coûts des traitements","","300310","","Savoir-faire","Technique","N","N","",""
"505672","Compétence","Assurer le respect des réglementations sanitaires","","300339","","Savoir-faire","Technique expert","N","N","",""
"505673","Compétence","Organiser des campagnes de vaccination en pharmacie","","300278","","Savoir-faire","Technique","N","N","",""
"505674","Compétence","Analyser les tendances de consommation des médicaments","","300381","","Savoir-faire","Technique","N","N","",""
"505675","Compétence","Proposer des plans de gestion des crises sanitaires","","300400","","Savoir-faire","Technique expert","N","N","",""
"505676","Compétence","Participer à des conférences professionnelles pour partager des pratiques exemplaires","","300444","","Savoir-faire","Technique expert","N","N","",""
"505677","Compétence","Evaluer l'efficacité des plans de traitement médicamenteux","","300495","","Savoir-faire","Transverse","N","N","",""
"505678","Compétence","Contribuer à des études cliniques pour tester de nouveaux médicaments","","300085","","Savoir-faire","Technique expert","N","N","",""
"505679","Compétence","Fournir un soutien technique pour l'utilisation d'appareils médicaux","","300142","","Savoir-faire","Technique","N","N","",""
"505680","Compétence","Assurer la maintenance des équipements de pharmacie","","300183","","Savoir-faire","Technique","N","N","",""
"505682","Compétence","Optimiser l'agencement des produits sur les étagères","","300375","","Savoir-faire","Technique","N","N","",""
"505683","Compétence","Assurer la propreté des rayons","","300282","","Savoir-faire","Technique","N","N","",""
"505684","Compétence","Surveiller les dates de péremption et retirer les produits obsolètes","","300260","","Savoir-faire","Technique","N","N","",""
"505685","Compétence","Former les nouveaux employés sur les procédures de rayon","","300449","","Savoir-faire","Transverse","N","N","",""
"505686","Compétence","Résoudre les réclamations des clients concernant les produits","","300345","","Savoir-faire","Technique expert","N","N","",""
"505687","Compétence","Evaluer les performances des fournisseurs et négocier les contrats","","300350","","Savoir-faire","Technique expert","N","N","",""
"505688","Compétence","Développer des promotions en collaboration avec les fournisseurs","","300373","","Savoir-faire","Technique","N","N","",""
"505690","Compétence","Surveiller et ajuster les prix en fonction de la concurrence et de la demande","","300372","","Savoir-faire","Technique","N","N","",""
"505691","Compétence","Planifier les horaires de travail du personnel du rayon","","300436","","Savoir-faire","Technique expert","N","N","",""
"505693","Compétence","Mettre en place des mesures pour réduire le gaspillage alimentaire","","300310","","Savoir-faire","Technique","O","N","",""
"505694","Compétence","Optimiser la gestion des espaces de stockage","","300285","","Savoir-faire","Technique","N","N","",""
"505695","Compétence","Etablir des rapports de vente et d'activité","","300408","","Savoir-faire","Technique expert","N","N","",""
"505699","Compétence","Surveiller le respect des règles durant les stages","","300449","","Savoir-faire","Transverse","N","N","",""
"505701","Compétence","Evaluer l'efficacité des stages sur les comportements des conducteurs","","300251","","Savoir-faire","Technique","N","N","",""
"505703","Compétence","Mettre à jour les supports pédagogiques utilisés","","300024","","Savoir-faire","Technique expert","N","N","",""
"505706","Compétence","Installer des systèmes de régulation de chauffage","","300139","","Savoir-faire","Technique","N","N","",""
"505707","Compétence","Contrôler l'étanchéité des circuits de chauffage","","300172","","Savoir-faire","Technique expert","N","N","",""
"505709","Compétence","Diagnostiquer des dysfonctionnements sur des systèmes de chauffage","","300185","","Savoir-faire","Technique","N","N","",""
